ID,KP,AP,F10.7,DENSITY
598980,2.70E+01,1.20E+01,1.19E+02,2.00E-12
599040,2.70E+01,1.20E+01,1.19E+02,2.07E-12
599100,2.70E+01,1.20E+01,1.19E+02,2.17E-12
599160,2.70E+01,1.20E+01,1.19E+02,2.26E-12
599220,2.70E+01,1.20E+01,1.19E+02,2.35E-12
599280,2.70E+01,1.20E+01,1.19E+02,2.47E-12
599340,2.70E+01,1.20E+01,1.19E+02,2.56E-12
599400,2.70E+01,1.20E+01,1.19E+02,2.68E-12
599460,2.70E+01,1.20E+01,1.19E+02,2.78E-12
599520,2.70E+01,1.20E+01,1.19E+02,2.93E-12
599580,2.70E+01,1.20E+01,1.19E+02,3.00E-12
599640,2.70E+01,1.20E+01,1.19E+02,3.03E-12
599700,2.70E+01,1.20E+01,1.19E+02,3.04E-12
599760,2.70E+01,1.20E+01,1.19E+02,2.93E-12
599820,2.70E+01,1.20E+01,1.19E+02,2.94E-12
599880,2.70E+01,1.20E+01,1.19E+02,2.95E-12
599940,2.70E+01,1.20E+01,1.19E+02,2.99E-12
600000,2.70E+01,1.20E+01,1.19E+02,3.04E-12
600060,2.70E+01,1.20E+01,1.19E+02,3.01E-12
600120,2.70E+01,1.20E+01,1.19E+02,3.15E-12
600180,2.70E+01,1.20E+01,1.19E+02,3.19E-12
600240,2.70E+01,1.20E+01,1.19E+02,3.12E-12
600300,2.70E+01,1.20E+01,1.19E+02,2.93E-12
600360,2.70E+01,1.20E+01,1.19E+02,2.76E-12
600420,2.70E+01,1.20E+01,1.19E+02,2.55E-12
600480,2.70E+01,1.20E+01,1.19E+02,2.32E-12
600540,2.70E+01,1.20E+01,1.19E+02,2.31E-12
600600,2.70E+01,1.20E+01,1.19E+02,2.34E-12
600660,2.70E+01,1.20E+01,1.19E+02,2.23E-12
600720,2.70E+01,1.20E+01,1.19E+02,2.12E-12
600780,2.70E+01,1.20E+01,1.19E+02,2.11E-12
600840,2.70E+01,1.20E+01,1.19E+02,2.05E-12
600900,2.70E+01,1.20E+01,1.19E+02,2.05E-12
600960,2.70E+01,1.20E+01,1.19E+02,1.82E-12
601020,2.70E+01,1.20E+01,1.19E+02,1.82E-12
601080,2.70E+01,1.20E+01,1.19E+02,1.97E-12
601140,2.70E+01,1.20E+01,1.19E+02,1.80E-12
601200,2.70E+01,1.20E+01,1.19E+02,1.70E-12
601260,2.70E+01,1.20E+01,1.19E+02,1.62E-12
601320,2.70E+01,1.20E+01,1.19E+02,1.41E-12
601380,2.70E+01,1.20E+01,1.19E+02,1.71E-12
601440,2.70E+01,1.20E+01,1.19E+02,1.44E-12
601500,2.70E+01,1.20E+01,1.19E+02,1.29E-12
601560,2.70E+01,1.20E+01,1.19E+02,1.28E-12
601620,2.70E+01,1.20E+01,1.19E+02,1.27E-12
601680,2.70E+01,1.20E+01,1.19E+02,1.31E-12
601740,2.70E+01,1.20E+01,1.19E+02,1.34E-12
601800,2.70E+01,1.20E+01,1.19E+02,1.36E-12
601860,2.70E+01,1.20E+01,1.19E+02,1.40E-12
601920,2.70E+01,1.20E+01,1.19E+02,1.41E-12
601980,2.70E+01,1.20E+01,1.19E+02,1.36E-12
602040,2.70E+01,1.20E+01,1.19E+02,1.31E-12
602100,2.70E+01,1.20E+01,1.19E+02,1.36E-12
602160,2.70E+01,1.20E+01,1.19E+02,1.49E-12
602220,2.70E+01,1.20E+01,1.19E+02,1.58E-12
602280,2.70E+01,1.20E+01,1.19E+02,1.62E-12
602340,2.70E+01,1.20E+01,1.19E+02,1.70E-12
602400,2.70E+01,1.20E+01,1.19E+02,1.70E-12
602460,2.70E+01,1.20E+01,1.19E+02,1.70E-12
602520,2.70E+01,1.20E+01,1.19E+02,1.72E-12
602580,2.70E+01,1.20E+01,1.19E+02,1.74E-12
602640,2.70E+01,1.20E+01,1.19E+02,1.78E-12
602700,2.70E+01,1.20E+01,1.19E+02,1.80E-12
602760,2.70E+01,1.20E+01,1.19E+02,1.81E-12
602820,2.70E+01,1.20E+01,1.19E+02,1.87E-12
602880,2.70E+01,1.20E+01,1.19E+02,1.94E-12
602940,2.70E+01,1.20E+01,1.19E+02,1.96E-12
603000,2.70E+01,1.20E+01,1.19E+02,1.85E-12
603060,2.70E+01,1.20E+01,1.19E+02,1.74E-12
603120,2.70E+01,1.20E+01,1.19E+02,1.63E-12
603180,2.70E+01,1.20E+01,1.19E+02,1.58E-12
603240,2.70E+01,1.20E+01,1.19E+02,1.52E-12
603300,2.70E+01,1.20E+01,1.19E+02,1.45E-12
603360,2.70E+01,1.20E+01,1.19E+02,1.39E-12
603420,2.70E+01,1.20E+01,1.19E+02,1.37E-12
603480,2.70E+01,1.20E+01,1.19E+02,1.30E-12
603540,2.70E+01,1.20E+01,1.19E+02,1.34E-12
603600,2.70E+01,1.20E+01,1.19E+02,1.34E-12
603660,2.70E+01,1.20E+01,1.19E+02,1.29E-12
603720,2.70E+01,1.20E+01,1.19E+02,1.25E-12
603780,2.70E+01,1.20E+01,1.19E+02,1.21E-12
603840,2.70E+01,1.20E+01,1.19E+02,1.31E-12
603900,2.70E+01,1.20E+01,1.19E+02,1.41E-12
603960,2.70E+01,1.20E+01,1.19E+02,1.63E-12
604020,2.70E+01,1.20E+01,1.19E+02,1.44E-12
604080,2.70E+01,1.20E+01,1.19E+02,1.38E-12
604140,2.70E+01,1.20E+01,1.19E+02,1.42E-12
604200,2.70E+01,1.20E+01,1.19E+02,1.58E-12
604260,2.70E+01,1.20E+01,1.19E+02,1.67E-12
604320,2.70E+01,1.20E+01,1.19E+02,1.72E-12
604380,2.70E+01,1.20E+01,1.19E+02,1.85E-12
604440,2.70E+01,1.20E+01,1.19E+02,1.85E-12
604500,2.70E+01,1.20E+01,1.19E+02,1.84E-12
604560,2.70E+01,1.20E+01,1.19E+02,1.86E-12
604620,2.70E+01,1.20E+01,1.19E+02,1.94E-12
604680,2.70E+01,1.20E+01,1.19E+02,2.02E-12
604740,2.70E+01,1.20E+01,1.19E+02,2.12E-12
604800,1.70E+01,6.00E+00,1.20E+02,2.24E-12
604860,1.70E+01,6.00E+00,1.20E+02,2.30E-12
604920,1.70E+01,6.00E+00,1.20E+02,2.43E-12
604980,1.70E+01,6.00E+00,1.20E+02,2.62E-12
605040,1.70E+01,6.00E+00,1.20E+02,2.74E-12
605100,1.70E+01,6.00E+00,1.20E+02,2.93E-12
605160,1.70E+01,6.00E+00,1.20E+02,3.06E-12
605220,1.70E+01,6.00E+00,1.20E+02,3.16E-12
605280,1.70E+01,6.00E+00,1.20E+02,3.22E-12
605340,1.70E+01,6.00E+00,1.20E+02,3.32E-12
605400,1.70E+01,6.00E+00,1.20E+02,3.32E-12
605460,1.70E+01,6.00E+00,1.20E+02,3.30E-12
605520,1.70E+01,6.00E+00,1.20E+02,3.27E-12
605580,1.70E+01,6.00E+00,1.20E+02,3.34E-12
605640,1.70E+01,6.00E+00,1.20E+02,3.41E-12
605700,1.70E+01,6.00E+00,1.20E+02,3.28E-12
605760,1.70E+01,6.00E+00,1.20E+02,3.14E-12
605820,1.70E+01,6.00E+00,1.20E+02,3.04E-12
605880,1.70E+01,6.00E+00,1.20E+02,2.97E-12
605940,1.70E+01,6.00E+00,1.20E+02,2.77E-12
606000,1.70E+01,6.00E+00,1.20E+02,2.53E-12
606060,1.70E+01,6.00E+00,1.20E+02,2.35E-12
606120,1.70E+01,6.00E+00,1.20E+02,2.20E-12
606180,1.70E+01,6.00E+00,1.20E+02,2.05E-12
606240,1.70E+01,6.00E+00,1.20E+02,1.93E-12
606300,1.70E+01,6.00E+00,1.20E+02,1.88E-12
606360,1.70E+01,6.00E+00,1.20E+02,1.88E-12
606420,1.70E+01,6.00E+00,1.20E+02,1.78E-12
606480,1.70E+01,6.00E+00,1.20E+02,1.74E-12
606540,1.70E+01,6.00E+00,1.20E+02,1.74E-12
606600,1.70E+01,6.00E+00,1.20E+02,1.48E-12
606660,1.70E+01,6.00E+00,1.20E+02,1.52E-12
606720,1.70E+01,6.00E+00,1.20E+02,1.60E-12
606780,1.70E+01,6.00E+00,1.20E+02,1.63E-12
606840,1.70E+01,6.00E+00,1.20E+02,1.67E-12
606900,1.70E+01,6.00E+00,1.20E+02,1.37E-12
606960,1.70E+01,6.00E+00,1.20E+02,1.34E-12
607020,1.70E+01,6.00E+00,1.20E+02,1.37E-12
607080,1.70E+01,6.00E+00,1.20E+02,1.31E-12
607140,1.70E+01,6.00E+00,1.20E+02,1.29E-12
607200,1.70E+01,6.00E+00,1.20E+02,1.28E-12
607260,1.70E+01,6.00E+00,1.20E+02,1.24E-12
607320,1.70E+01,6.00E+00,1.20E+02,1.26E-12
607380,1.70E+01,6.00E+00,1.20E+02,1.24E-12
607440,1.70E+01,6.00E+00,1.20E+02,1.23E-12
607500,1.70E+01,6.00E+00,1.20E+02,1.23E-12
607560,1.70E+01,6.00E+00,1.20E+02,1.22E-12
607620,1.70E+01,6.00E+00,1.20E+02,1.25E-12
607680,1.70E+01,6.00E+00,1.20E+02,1.31E-12
607740,1.70E+01,6.00E+00,1.20E+02,1.36E-12
607800,1.70E+01,6.00E+00,1.20E+02,1.41E-12
607860,1.70E+01,6.00E+00,1.20E+02,1.52E-12
607920,1.70E+01,6.00E+00,1.20E+02,1.66E-12
607980,1.70E+01,6.00E+00,1.20E+02,1.75E-12
608040,1.70E+01,6.00E+00,1.20E+02,1.81E-12
608100,1.70E+01,6.00E+00,1.20E+02,1.82E-12
608160,1.70E+01,6.00E+00,1.20E+02,1.82E-12
608220,1.70E+01,6.00E+00,1.20E+02,1.78E-12
608280,1.70E+01,6.00E+00,1.20E+02,1.78E-12
608340,1.70E+01,6.00E+00,1.20E+02,1.78E-12
608400,1.70E+01,6.00E+00,1.20E+02,1.78E-12
608460,1.70E+01,6.00E+00,1.20E+02,1.68E-12
608520,1.70E+01,6.00E+00,1.20E+02,1.61E-12
608580,1.70E+01,6.00E+00,1.20E+02,1.56E-12
608640,1.70E+01,6.00E+00,1.20E+02,1.54E-12
608700,1.70E+01,6.00E+00,1.20E+02,1.49E-12
608760,1.70E+01,6.00E+00,1.20E+02,1.43E-12
608820,1.70E+01,6.00E+00,1.20E+02,1.44E-12
608880,1.70E+01,6.00E+00,1.20E+02,1.43E-12
608940,1.70E+01,6.00E+00,1.20E+02,1.40E-12
609000,1.70E+01,6.00E+00,1.20E+02,1.42E-12
609060,1.70E+01,6.00E+00,1.20E+02,1.37E-12
609120,1.70E+01,6.00E+00,1.20E+02,1.31E-12
609180,1.70E+01,6.00E+00,1.20E+02,1.18E-12
609240,1.70E+01,6.00E+00,1.20E+02,1.20E-12
609300,1.70E+01,6.00E+00,1.20E+02,1.07E-12
609360,1.70E+01,6.00E+00,1.20E+02,9.93E-13
609420,1.70E+01,6.00E+00,1.20E+02,1.10E-12
609480,1.70E+01,6.00E+00,1.20E+02,1.27E-12
609540,1.70E+01,6.00E+00,1.20E+02,1.59E-12
609600,1.70E+01,6.00E+00,1.20E+02,1.58E-12
609660,1.70E+01,6.00E+00,1.20E+02,1.42E-12
609720,1.70E+01,6.00E+00,1.20E+02,1.43E-12
609780,1.70E+01,6.00E+00,1.20E+02,1.54E-12
609840,1.70E+01,6.00E+00,1.20E+02,1.62E-12
609900,1.70E+01,6.00E+00,1.20E+02,1.66E-12
609960,1.70E+01,6.00E+00,1.20E+02,1.69E-12
610020,1.70E+01,6.00E+00,1.20E+02,1.72E-12
610080,1.70E+01,6.00E+00,1.20E+02,1.82E-12
610140,1.70E+01,6.00E+00,1.20E+02,1.92E-12
610200,1.70E+01,6.00E+00,1.20E+02,2.07E-12
610260,1.70E+01,6.00E+00,1.20E+02,2.19E-12
610320,1.70E+01,6.00E+00,1.20E+02,2.31E-12
610380,1.70E+01,6.00E+00,1.20E+02,2.38E-12
610440,1.70E+01,6.00E+00,1.20E+02,2.46E-12
610500,1.70E+01,6.00E+00,1.20E+02,2.52E-12
610560,1.70E+01,6.00E+00,1.20E+02,2.69E-12
610620,1.70E+01,6.00E+00,1.20E+02,2.84E-12
610680,1.70E+01,6.00E+00,1.20E+02,2.97E-12
610740,1.70E+01,6.00E+00,1.20E+02,3.06E-12
610800,1.70E+01,6.00E+00,1.20E+02,3.12E-12
610860,1.70E+01,6.00E+00,1.20E+02,3.05E-12
610920,1.70E+01,6.00E+00,1.20E+02,2.89E-12
610980,1.70E+01,6.00E+00,1.20E+02,2.75E-12
611040,1.70E+01,6.00E+00,1.20E+02,2.70E-12
611100,1.70E+01,6.00E+00,1.20E+02,2.75E-12
611160,1.70E+01,6.00E+00,1.20E+02,2.93E-12
611220,1.70E+01,6.00E+00,1.20E+02,3.02E-12
611280,1.70E+01,6.00E+00,1.20E+02,3.02E-12
611340,1.70E+01,6.00E+00,1.20E+02,2.96E-12
611400,1.70E+01,6.00E+00,1.20E+02,2.90E-12
611460,1.70E+01,6.00E+00,1.20E+02,2.78E-12
611520,1.70E+01,6.00E+00,1.20E+02,2.60E-12
611580,1.70E+01,6.00E+00,1.20E+02,2.55E-12
611640,1.70E+01,6.00E+00,1.20E+02,2.41E-12
611700,1.70E+01,6.00E+00,1.20E+02,2.20E-12
611760,1.70E+01,6.00E+00,1.20E+02,1.99E-12
611820,1.70E+01,6.00E+00,1.20E+02,1.87E-12
611880,1.70E+01,6.00E+00,1.20E+02,1.85E-12
611940,1.70E+01,6.00E+00,1.20E+02,1.98E-12
612000,1.70E+01,6.00E+00,1.20E+02,1.73E-12
612060,1.70E+01,6.00E+00,1.20E+02,1.66E-12
612120,1.70E+01,6.00E+00,1.20E+02,1.51E-12
612180,1.70E+01,6.00E+00,1.20E+02,1.48E-12
612240,1.70E+01,6.00E+00,1.20E+02,1.35E-12
612300,1.70E+01,6.00E+00,1.20E+02,1.24E-12
612360,1.70E+01,6.00E+00,1.20E+02,1.18E-12
612420,1.70E+01,6.00E+00,1.20E+02,1.21E-12
612480,1.70E+01,6.00E+00,1.20E+02,1.28E-12
612540,1.70E+01,6.00E+00,1.20E+02,1.25E-12
612600,1.70E+01,6.00E+00,1.20E+02,1.23E-12
612660,1.70E+01,6.00E+00,1.20E+02,1.16E-12
612720,1.70E+01,6.00E+00,1.20E+02,1.16E-12
612780,1.70E+01,6.00E+00,1.20E+02,1.14E-12
612840,1.70E+01,6.00E+00,1.20E+02,1.13E-12
612900,1.70E+01,6.00E+00,1.20E+02,1.09E-12
612960,1.70E+01,6.00E+00,1.20E+02,1.10E-12
613020,1.70E+01,6.00E+00,1.20E+02,1.15E-12
613080,1.70E+01,6.00E+00,1.20E+02,1.20E-12
613140,1.70E+01,6.00E+00,1.20E+02,1.21E-12
613200,1.70E+01,6.00E+00,1.20E+02,1.15E-12
613260,1.70E+01,6.00E+00,1.20E+02,1.15E-12
613320,1.70E+01,6.00E+00,1.20E+02,1.27E-12
613380,1.70E+01,6.00E+00,1.20E+02,1.34E-12
613440,1.70E+01,6.00E+00,1.20E+02,1.44E-12
613500,1.70E+01,6.00E+00,1.20E+02,1.51E-12
613560,1.70E+01,6.00E+00,1.20E+02,1.59E-12
613620,1.70E+01,6.00E+00,1.20E+02,1.62E-12
613680,1.70E+01,6.00E+00,1.20E+02,1.57E-12
613740,1.70E+01,6.00E+00,1.20E+02,1.52E-12
613800,1.70E+01,6.00E+00,1.20E+02,1.49E-12
613860,1.70E+01,6.00E+00,1.20E+02,1.59E-12
613920,1.70E+01,6.00E+00,1.20E+02,1.62E-12
613980,1.70E+01,6.00E+00,1.20E+02,1.60E-12
614040,1.70E+01,6.00E+00,1.20E+02,1.55E-12
614100,1.70E+01,6.00E+00,1.20E+02,1.50E-12
614160,1.70E+01,6.00E+00,1.20E+02,1.50E-12
614220,1.70E+01,6.00E+00,1.20E+02,1.44E-12
614280,1.70E+01,6.00E+00,1.20E+02,1.33E-12
614340,1.70E+01,6.00E+00,1.20E+02,1.29E-12
614400,1.70E+01,6.00E+00,1.20E+02,1.24E-12
614460,1.70E+01,6.00E+00,1.20E+02,1.19E-12
614520,1.70E+01,6.00E+00,1.20E+02,1.18E-12
614580,1.70E+01,6.00E+00,1.20E+02,1.25E-12
614640,1.70E+01,6.00E+00,1.20E+02,1.28E-12
614700,1.70E+01,6.00E+00,1.20E+02,1.29E-12
614760,1.70E+01,6.00E+00,1.20E+02,1.32E-12
614820,1.70E+01,6.00E+00,1.20E+02,1.35E-12
614880,1.70E+01,6.00E+00,1.20E+02,1.38E-12
614940,1.70E+01,6.00E+00,1.20E+02,1.42E-12
615000,1.70E+01,6.00E+00,1.20E+02,1.45E-12
615060,1.70E+01,6.00E+00,1.20E+02,1.46E-12
615120,1.70E+01,6.00E+00,1.20E+02,1.46E-12
615180,1.70E+01,6.00E+00,1.20E+02,1.53E-12
615240,1.70E+01,6.00E+00,1.20E+02,1.49E-12
615300,1.70E+01,6.00E+00,1.20E+02,1.57E-12
615360,1.70E+01,6.00E+00,1.20E+02,1.55E-12
615420,1.70E+01,6.00E+00,1.20E+02,1.59E-12
615480,1.70E+01,6.00E+00,1.20E+02,1.62E-12
615540,1.70E+01,6.00E+00,1.20E+02,1.64E-12
615600,3.00E+00,2.00E+00,1.20E+02,1.66E-12
615660,3.00E+00,2.00E+00,1.20E+02,1.74E-12
615720,3.00E+00,2.00E+00,1.20E+02,1.87E-12
615780,3.00E+00,2.00E+00,1.20E+02,2.02E-12
615840,3.00E+00,2.00E+00,1.20E+02,2.14E-12
615900,3.00E+00,2.00E+00,1.20E+02,2.20E-12
615960,3.00E+00,2.00E+00,1.20E+02,2.25E-12
616020,3.00E+00,2.00E+00,1.20E+02,2.28E-12
616080,3.00E+00,2.00E+00,1.20E+02,2.33E-12
616140,3.00E+00,2.00E+00,1.20E+02,2.45E-12
616200,3.00E+00,2.00E+00,1.20E+02,2.58E-12
616260,3.00E+00,2.00E+00,1.20E+02,2.65E-12
616320,3.00E+00,2.00E+00,1.20E+02,2.74E-12
616380,3.00E+00,2.00E+00,1.20E+02,2.72E-12
616440,3.00E+00,2.00E+00,1.20E+02,2.58E-12
616500,3.00E+00,2.00E+00,1.20E+02,2.48E-12
616560,3.00E+00,2.00E+00,1.20E+02,2.46E-12
616620,3.00E+00,2.00E+00,1.20E+02,2.44E-12
616680,3.00E+00,2.00E+00,1.20E+02,2.47E-12
616740,3.00E+00,2.00E+00,1.20E+02,2.56E-12
616800,3.00E+00,2.00E+00,1.20E+02,2.51E-12
616860,3.00E+00,2.00E+00,1.20E+02,2.48E-12
616920,3.00E+00,2.00E+00,1.20E+02,2.45E-12
616980,3.00E+00,2.00E+00,1.20E+02,2.32E-12
617040,3.00E+00,2.00E+00,1.20E+02,2.24E-12
617100,3.00E+00,2.00E+00,1.20E+02,2.14E-12
617160,3.00E+00,2.00E+00,1.20E+02,1.96E-12
617220,3.00E+00,2.00E+00,1.20E+02,2.04E-12
617280,3.00E+00,2.00E+00,1.20E+02,2.00E-12
617340,3.00E+00,2.00E+00,1.20E+02,1.92E-12
617400,3.00E+00,2.00E+00,1.20E+02,1.77E-12
617460,3.00E+00,2.00E+00,1.20E+02,1.76E-12
617520,3.00E+00,2.00E+00,1.20E+02,1.75E-12
617580,3.00E+00,2.00E+00,1.20E+02,1.61E-12
617640,3.00E+00,2.00E+00,1.20E+02,1.46E-12
617700,3.00E+00,2.00E+00,1.20E+02,1.46E-12
617760,3.00E+00,2.00E+00,1.20E+02,1.37E-12
617820,3.00E+00,2.00E+00,1.20E+02,1.42E-12
617880,3.00E+00,2.00E+00,1.20E+02,1.60E-12
617940,3.00E+00,2.00E+00,1.20E+02,1.62E-12
618000,3.00E+00,2.00E+00,1.20E+02,1.53E-12
618060,3.00E+00,2.00E+00,1.20E+02,1.32E-12
618120,3.00E+00,2.00E+00,1.20E+02,1.22E-12
618180,3.00E+00,2.00E+00,1.20E+02,1.12E-12
618240,3.00E+00,2.00E+00,1.20E+02,1.05E-12
618300,3.00E+00,2.00E+00,1.20E+02,1.03E-12
618360,3.00E+00,2.00E+00,1.20E+02,9.72E-13
618420,3.00E+00,2.00E+00,1.20E+02,9.79E-13
618480,3.00E+00,2.00E+00,1.20E+02,1.04E-12
618540,3.00E+00,2.00E+00,1.20E+02,1.20E-12
618600,3.00E+00,2.00E+00,1.20E+02,1.26E-12
618660,3.00E+00,2.00E+00,1.20E+02,1.22E-12
618720,3.00E+00,2.00E+00,1.20E+02,1.17E-12
618780,3.00E+00,2.00E+00,1.20E+02,1.18E-12
618840,3.00E+00,2.00E+00,1.20E+02,1.22E-12
618900,3.00E+00,2.00E+00,1.20E+02,1.28E-12
618960,3.00E+00,2.00E+00,1.20E+02,1.34E-12
619020,3.00E+00,2.00E+00,1.20E+02,1.45E-12
619080,3.00E+00,2.00E+00,1.20E+02,1.54E-12
619140,3.00E+00,2.00E+00,1.20E+02,1.66E-12
619200,3.00E+00,2.00E+00,1.20E+02,1.69E-12
619260,3.00E+00,2.00E+00,1.20E+02,1.69E-12
619320,3.00E+00,2.00E+00,1.20E+02,1.68E-12
619380,3.00E+00,2.00E+00,1.20E+02,1.60E-12
619440,3.00E+00,2.00E+00,1.20E+02,1.59E-12
619500,3.00E+00,2.00E+00,1.20E+02,1.49E-12
619560,3.00E+00,2.00E+00,1.20E+02,1.50E-12
619620,3.00E+00,2.00E+00,1.20E+02,1.44E-12
619680,3.00E+00,2.00E+00,1.20E+02,1.37E-12
619740,3.00E+00,2.00E+00,1.20E+02,1.33E-12
619800,3.00E+00,2.00E+00,1.20E+02,1.26E-12
619860,3.00E+00,2.00E+00,1.20E+02,1.32E-12
619920,3.00E+00,2.00E+00,1.20E+02,1.27E-12
619980,3.00E+00,2.00E+00,1.20E+02,1.29E-12
620040,3.00E+00,2.00E+00,1.20E+02,1.29E-12
620100,3.00E+00,2.00E+00,1.20E+02,1.29E-12
620160,3.00E+00,2.00E+00,1.20E+02,1.22E-12
620220,3.00E+00,2.00E+00,1.20E+02,1.28E-12
620280,3.00E+00,2.00E+00,1.20E+02,1.28E-12
620340,3.00E+00,2.00E+00,1.20E+02,1.37E-12
620400,3.00E+00,2.00E+00,1.20E+02,1.49E-12
620460,3.00E+00,2.00E+00,1.20E+02,1.62E-12
620520,3.00E+00,2.00E+00,1.20E+02,1.68E-12
620580,3.00E+00,2.00E+00,1.20E+02,1.67E-12
620640,3.00E+00,2.00E+00,1.20E+02,1.67E-12
620700,3.00E+00,2.00E+00,1.20E+02,1.70E-12
620760,3.00E+00,2.00E+00,1.20E+02,1.83E-12
620820,3.00E+00,2.00E+00,1.20E+02,1.83E-12
620880,3.00E+00,2.00E+00,1.20E+02,1.74E-12
620940,3.00E+00,2.00E+00,1.20E+02,1.66E-12
621000,3.00E+00,2.00E+00,1.20E+02,1.65E-12
621060,3.00E+00,2.00E+00,1.20E+02,1.70E-12
621120,3.00E+00,2.00E+00,1.20E+02,1.76E-12
621180,3.00E+00,2.00E+00,1.20E+02,1.84E-12
621240,3.00E+00,2.00E+00,1.20E+02,1.93E-12
621300,3.00E+00,2.00E+00,1.20E+02,2.00E-12
621360,3.00E+00,2.00E+00,1.20E+02,2.05E-12
621420,3.00E+00,2.00E+00,1.20E+02,2.11E-12
621480,3.00E+00,2.00E+00,1.20E+02,2.16E-12
621540,3.00E+00,2.00E+00,1.20E+02,2.20E-12
621600,3.00E+00,2.00E+00,1.20E+02,2.26E-12
621660,3.00E+00,2.00E+00,1.20E+02,2.33E-12
621720,3.00E+00,2.00E+00,1.20E+02,2.37E-12
621780,3.00E+00,2.00E+00,1.20E+02,2.49E-12
621840,3.00E+00,2.00E+00,1.20E+02,2.57E-12
621900,3.00E+00,2.00E+00,1.20E+02,2.58E-12
621960,3.00E+00,2.00E+00,1.20E+02,2.57E-12
622020,3.00E+00,2.00E+00,1.20E+02,2.52E-12
622080,3.00E+00,2.00E+00,1.20E+02,2.46E-12
622140,3.00E+00,2.00E+00,1.20E+02,2.43E-12
622200,3.00E+00,2.00E+00,1.20E+02,2.51E-12
622260,3.00E+00,2.00E+00,1.20E+02,2.61E-12
622320,3.00E+00,2.00E+00,1.20E+02,2.56E-12
622380,3.00E+00,2.00E+00,1.20E+02,2.50E-12
622440,3.00E+00,2.00E+00,1.20E+02,2.46E-12
622500,3.00E+00,2.00E+00,1.20E+02,2.45E-12
622560,3.00E+00,2.00E+00,1.20E+02,2.47E-12
622620,3.00E+00,2.00E+00,1.20E+02,2.37E-12
622680,3.00E+00,2.00E+00,1.20E+02,2.17E-12
622740,3.00E+00,2.00E+00,1.20E+02,2.01E-12
622800,3.00E+00,2.00E+00,1.20E+02,1.89E-12
622860,3.00E+00,2.00E+00,1.20E+02,1.80E-12
622920,3.00E+00,2.00E+00,1.20E+02,1.72E-12
622980,3.00E+00,2.00E+00,1.20E+02,1.67E-12
623040,3.00E+00,2.00E+00,1.20E+02,1.65E-12
623100,3.00E+00,2.00E+00,1.20E+02,1.59E-12
623160,3.00E+00,2.00E+00,1.20E+02,1.46E-12
623220,3.00E+00,2.00E+00,1.20E+02,1.39E-12
623280,3.00E+00,2.00E+00,1.20E+02,1.42E-12
623340,3.00E+00,2.00E+00,1.20E+02,1.39E-12
623400,3.00E+00,2.00E+00,1.20E+02,1.30E-12
623460,3.00E+00,2.00E+00,1.20E+02,1.23E-12
623520,3.00E+00,2.00E+00,1.20E+02,1.22E-12
623580,3.00E+00,2.00E+00,1.20E+02,1.22E-12
623640,3.00E+00,2.00E+00,1.20E+02,1.12E-12
623700,3.00E+00,2.00E+00,1.20E+02,1.14E-12
623760,3.00E+00,2.00E+00,1.20E+02,1.16E-12
623820,3.00E+00,2.00E+00,1.20E+02,1.19E-12
623880,3.00E+00,2.00E+00,1.20E+02,1.30E-12
623940,3.00E+00,2.00E+00,1.20E+02,1.37E-12
624000,3.00E+00,2.00E+00,1.20E+02,1.44E-12
624060,3.00E+00,2.00E+00,1.20E+02,1.47E-12
624120,3.00E+00,2.00E+00,1.20E+02,1.49E-12
624180,3.00E+00,2.00E+00,1.20E+02,1.49E-12
624240,3.00E+00,2.00E+00,1.20E+02,1.52E-12
624300,3.00E+00,2.00E+00,1.20E+02,1.54E-12
624360,3.00E+00,2.00E+00,1.20E+02,1.57E-12
624420,3.00E+00,2.00E+00,1.20E+02,1.60E-12
624480,3.00E+00,2.00E+00,1.20E+02,1.68E-12
624540,3.00E+00,2.00E+00,1.20E+02,1.79E-12
624600,3.00E+00,2.00E+00,1.20E+02,1.77E-12
624660,3.00E+00,2.00E+00,1.20E+02,1.67E-12
624720,3.00E+00,2.00E+00,1.20E+02,1.58E-12
624780,3.00E+00,2.00E+00,1.20E+02,1.60E-12
624840,3.00E+00,2.00E+00,1.20E+02,1.65E-12
624900,3.00E+00,2.00E+00,1.20E+02,1.64E-12
624960,3.00E+00,2.00E+00,1.20E+02,1.67E-12
625020,3.00E+00,2.00E+00,1.20E+02,1.69E-12
625080,3.00E+00,2.00E+00,1.20E+02,1.63E-12
625140,3.00E+00,2.00E+00,1.20E+02,1.56E-12
625200,3.00E+00,2.00E+00,1.20E+02,1.52E-12
625260,3.00E+00,2.00E+00,1.20E+02,1.47E-12
625320,3.00E+00,2.00E+00,1.20E+02,1.44E-12
625380,3.00E+00,2.00E+00,1.20E+02,1.36E-12
625440,3.00E+00,2.00E+00,1.20E+02,1.39E-12
625500,3.00E+00,2.00E+00,1.20E+02,1.37E-12
625560,3.00E+00,2.00E+00,1.20E+02,1.33E-12
625620,3.00E+00,2.00E+00,1.20E+02,1.36E-12
625680,3.00E+00,2.00E+00,1.20E+02,1.41E-12
625740,3.00E+00,2.00E+00,1.20E+02,1.48E-12
625800,3.00E+00,2.00E+00,1.20E+02,1.48E-12
625860,3.00E+00,2.00E+00,1.20E+02,1.44E-12
625920,3.00E+00,2.00E+00,1.20E+02,1.42E-12
